baseMean log2FoldChange lfcSE stat pvalue padj Ascl1_motif
Efcab1 0.166983629101149 -1.28120638577595 5.26764854491342 -0.243221690826947 0.807833664451558 NA 0
Efcab10 1.64000467332516 -2.53764819073328 1.8544597274852 -1.36840296563061 0.171185976481329 NA 0
Efcab11 1.59333950493833 0.0912393126780733 1.40506373892624 0.0649360667066957 0.948224904101823 NA 0
Efcab12 0.913347094170655 -1.80086567464724 2.21525233515339 -0.812939296381575 0.416252862855658 NA 0
Efcab14 7.16541492014324 0.316464672827935 0.620894230116631 0.509691759848516 0.610267426809732 0.872165893048768 0
Efcab2 4.28888955867342 -0.2169349251493 0.804565337355158 -0.269629966737603 0.787444943777705 0.947174052259666 0
Efcab3 0 NA NA NA NA NA 0
Efcab5 0 NA NA NA NA NA 0
Efcab6 0 NA NA NA NA NA 0
Efcab7 7.39872016802101 -1.02063252985149 0.641123247763489 -1.59194434675687 0.111397209961387 0.360386784111976 0
Efcab8 0 NA NA NA NA NA 0
Efcab9 0 NA NA NA NA NA 0
Efcc1 0 NA NA NA NA NA 0
Efemp1 3.89268568395924 2.45317677535541 0.937035884325608 2.61801796109546 0.00884421497731973 0.0534403924209419 1
Efemp2 5.04438773821017 0.575504216253533 0.729779089279921 0.788600584351338 0.430345489305201 0.761624645086341 0
Efhb 0 NA NA NA NA NA 0
Efhc1 1.00770541100591 -0.319537316322213 1.87222901946366 -0.170672130920047 0.864481577571306 NA 0
Efhc2 0.834817517641301 -0.319568305039975 2.20324469723217 -0.145044399944061 0.884675816338609 NA 0
Efhd1 2.82301590733976 -0.734645218414234 1.1235974798186 -0.653833095578712 0.513219341707599 NA 0
Efhd2 21.9587728206376 0.668413890909892 0.300915156938706 2.22127026670858 0.026332661461015 0.125839207128687 0
Efna1 2.50842290934311 1.62281310800194 1.14280037334655 1.42003200720852 0.155598363061923 NA 0
Efna2 6.74684085419012 0.0964817897908889 0.624161959527133 0.154578132034807 0.877153910863862 0.970901087511516 0
Efna3 3.63652765478379 -0.165515120260194 0.941891820676206 -0.175726252874101 0.860509009425034 NA 0
Efna4 7.04528452336469 0.431913403144435 0.61698804567934 0.700035286208623 0.483905268203431 0.79735512145141 0
Efna5 1.64025041464683 1.1733976401856 1.43731983171276 0.81637893967367 0.414283438068078 NA 0
Efnb1 4.47001865644488 0.763232011767598 0.748748328775547 1.01934386019363 0.308039748304242 0.655962625542121 0
Efnb2 18.0203710926945 1.39655851694724 0.328024414773879 4.25748344954734 2.06740960302052e-05 0.000325011047592087 1
Efnb3 2.41611464611273 -0.10401626628778 1.19711487847584 -0.0868891266477396 0.930759642509605 NA 0
Efr3a 21.3497132344557 1.00180010037557 0.307535292328167 3.25751263470132 0.00112393254813487 0.0100274138687806 1
Efr3b 2.40405187344994 0.0496325896693388 1.15386616030144 0.0430141652272502 0.96569024208641 NA 0
Efs 13.8406701530908 0.96421177562964 0.400329124801455 2.40854765715046 0.0160161350683572 0.0854006547095212 0
Eftud1 15.5271353744395 -0.0629640582653367 0.397385870968469 -0.158445639025582 0.874105653213332 0.970473851710641 0
Eftud2 179.126726735562 -0.0835922963939686 0.110627622151525 -0.755618667094496 0.449877860586328 0.776450186035611 0
Egf 0 NA NA NA NA NA 0
Egfbp2 0 NA NA NA NA NA 0
Egfem1 0 NA NA NA NA NA 0
Egfl6 0.196897781104595 2.12415747510461 5.20140914412436 0.408381155230619 0.682993866360263 NA 0
Egfl7 38.2255393039266 -0.609643373967664 0.251098894593045 -2.42790146470263 0.0151864686262113 0.0818381920412498 0
Egfl8 0 NA NA NA NA NA 0
Egflam 0 NA NA NA NA NA 0
Egfr 1.97445306281207 1.48288846292674 1.29093031578008 1.14869752828654 0.250680725413229 NA 0
Egln1 7.67230191489772 0.381222743298576 0.567611556351716 0.67162611302148 0.501821749907938 0.805707116686137 0
Egln2 30.4725008710465 -0.0507456180505609 0.263648333956528 -0.192474639566386 0.847370431198102 0.961355328140441 0
Egln3 7.11869865326759 0.685304835659997 0.640270571166813 1.07033630237154 0.284467959567422 0.62983615579483 0
Egr1 39.1679287768189 0.338086002989775 0.255287020269786 1.32433682931661 0.185391204187812 0.493114644044477 0
Egr2 0.641665202668389 -0.319612059963338 2.93499653126302 -0.108896912333249 0.913284255682869 NA 0
Egr3 0.0947514666120806 1.52222955898026 5.23581122029398 0.290734232945624 0.771254587850264 NA 0
Egr4 1.20410907489727 0.411066242886109 1.71241309689752 0.240050863679366 0.810290825630641 NA 0
Ehbp1 4.39541766728306 0.440425883990084 0.77741809796163 0.566523837231046 0.571037733295051 0.850697015087422 0
Ehbp1l1 5.87178377598729 0.927989336728655 0.663024268601298 1.39963102510006 0.161623838361225 0.455826216572116 0
Ehd1 69.0788036223881 0.361986728168085 0.167537242358654 2.16063439431076 0.030723592385197 0.141626751955625 0
Ehd2 2.82217499842938 1.41630894093263 1.05039196416713 1.34836231544825 0.177541878365107 NA 0
Ehd3 3.51111031646553 0.679132490309661 0.886111935552157 0.766418398242743 0.443427389023016 NA 0
Ehd4 31.2483820460774 0.433029314803249 0.23864626202533 1.81452376889644 0.0695971267743714 0.258592747322216 0
Ehf 0.143943098160321 2.12414479781692 5.20140972996046 0.408378671955357 0.682995689207928 NA 0
Ehhadh 1.38088512373994 0.4113564542049 1.64712708119521 0.249741783072625 0.80278704358351 NA 0
Ehmt1 28.2923420122418 -0.00138964148792412 0.273797261053215 -0.00507543969789394 0.995950402412104 0.998860602124511 0
Ehmt2 66.8954924660391 -0.237202686700605 0.189109602754092 -1.25431328312317 0.20972815773954 0.530271257728251 0
Ei24 76.057496347794 -0.392492575504611 0.171049283577882 -2.29461689224732 0.0217550893358072 0.108692002500762 0
Eid1 5.21328573629122 0.950129666071477 0.729142826874548 1.30307757417594 0.192548278957847 0.503197250655675 0
Eid2 14.4820064714374 0.105176665007146 0.421299454166511 0.249648234686715 0.802859393452847 0.951072700962692 0
Eid2b 1.2663835718826 0.68087298061114 1.6590938916556 0.410388456033492 0.681521013143238 NA 0
Eid3 0.876292918203495 -0.319557649383944 2.08060858482132 -0.153588546983423 0.877934167967181 NA 0
Eif1 602.396230544754 -0.395400830797262 0.105262304466987 -3.75633834732613 0.000172417553897178 0.00203904443117311 0
Eif1a 92.8224853920513 0.00968775824244743 0.15259890612622 0.0634851093521885 0.949380216339677 0.987145647898333 0
Eif1ad 35.8583084144659 -0.222004267166746 0.24407414677933 -0.909577151436126 0.36304555290666 0.707318237479257 0
Eif1ax 440.028250613967 -0.722342292849137 0.180705932884179 -3.99733578925775 6.40593999176848e-05 0.000871781505148432 0
Eif1b 40.7068703609324 -0.81194162470395 0.24573280340124 -3.30416457821541 0.000952598919501739 0.00872944416886116 0
Eif2a 161.544484719902 -0.393731714766399 0.144501133544207 -2.72476557871392 0.00643471561035396 0.0420585927850949 0
Eif2ak1 35.4343045571094 0.0864682532304734 0.251203141294303 0.344216448826846 0.730683512933479 0.927519458572666 0
Eif2ak2 6.26932489882238 0.473560248496772 0.666450486368887 0.710570789852574 0.477350249383719 0.794965610236852 0
Eif2ak3 5.96444067730682 0.162537619215878 0.701052821991233 0.231847892365963 0.816656157619703 0.955074704185017 0
Eif2ak4 9.82008254844427 0.371914765593936 0.512044700638072 0.726332613403641 0.46763489072159 0.78840337093794 0
Eif2b1 64.5044803960602 -0.16739083102708 0.177485691352211 -0.943122962486603 0.345618011770807 0.691236023541615 0
Eif2b2 67.1831425872476 -0.220616783067811 0.189079780497211 -1.1667920413683 0.243294361803227 0.576346581169609 0
Eif2b3 53.6124069893377 -0.359072463808032 0.204764883081783 -1.75358420059077 0.0795017801942321 0.284139146222431 0
Eif2b4 51.545524372199 -0.181135678415817 0.212351632291501 -0.852998757114176 0.393659993448003 0.734517615359128 0
Eif2b5 98.8157122070106 -0.154438893996327 0.152735080707803 -1.01115535003896 0.311942082258266 0.659774508473875 0
Eif2d 110.656080849078 -0.125042608878395 0.139316133805889 -0.897545786424265 0.369427752915686 0.713845861133545 0
Eif2s1 189.214822364104 -0.761905253275127 0.206395800927089 -3.69147652158038 0.00022295598052354 0.00252535730486166 0
Eif2s2 357.050950719299 -0.662761960188542 0.147910388925604 -4.48083440928479 7.43517826759943e-06 0.000128641281677365 0
Eif2s3x 243.022311991001 -0.151736375570337 0.100816273485512 -1.50507820140905 0.132303972613673 0.404814638352842 0
Eif2s3y 47.9794282528768 -0.727187389087227 0.237324325003826 -3.0641081106014 0.00218319999146432 0.0172133962893965 0
Eif3a 252.584261067127 0.22204102679311 0.120527575931467 1.84224253310598 0.0654396814988415 0.247687428769795 0
Eif3b 353.367753480092 0.132175076389413 0.0989816285636973 1.3353495826183 0.181761957702975 0.487729702865133 0
Eif3c 329.769757739897 0.324491937686946 0.091629184155652 3.54136011006849 0.000398069879363096 0.00410294748434429 0
Eif3d 349.396193513553 -0.152452524856748 0.101198983273898 -1.50646300906138 0.131948356178535 0.404133393226699 0
Eif3e 428.93626205568 -0.538481604808033 0.137738423248722 -3.9094509150556 9.25061490765549e-05 0.00119811231147731 0
Eif3f 294.472135223761 0.191747676283685 0.0974277458095278 1.96810133181726 0.0490563796549828 0.201484716078438 0
Eif3g 348.866332453085 -0.152322358795815 0.130799132531733 -1.1645517508219 0.244200483918803 0.577735669539367 0
Eif3h 730.723534285781 -0.642566894085241 0.202771429729919 -3.16892224383439 0.00153005322525604 0.0129295878664361 0
Eif3i 470.656826706349 -0.650258518926553 0.125328316137755 -5.188440561284 2.12062425872634e-07 5.75471785448416e-06 0
Eif3j1 102.607888149742 -0.0405087765077722 0.14313021664553 -0.283020437313348 0.777161170520291 0.944317104584756 0
Eif3j2 0.147574894644721 2.15834471190775 5.19984764259772 0.415078452342786 0.678084472871268 NA 0
Eif3k 622.833815884475 -0.459690755281482 0.126081514168855 -3.64598060478428 0.000266374067316313 0.002919229261767 0
Eif3l 480.595411206296 -0.0510963394864979 0.091271089749427 -0.559830496455957 0.575595060124676 0.853655783704749 0
Eif3m 389.208695793041 -0.696988065249925 0.141655541374725 -4.92030215327874 8.6410709188539e-07 1.9946654338762e-05 0
Eif4a1 1688.01905593954 -0.409458853314245 0.0836755815452118 -4.89340911354174 9.9104092033137e-07 2.25344416747667e-05 0
Eif4a2 107.787388867364 -0.355823499646171 0.180293059926348 -1.97358400701352 0.0484290637300009 0.200079838282804 0
Eif4a3 289.952622624246 -0.367799332368586 0.110056410670455 -3.34191647835852 0.000832020924000491 0.00780490409983177 0
Eif4b 382.160482948119 0.1339466791011 0.092970158067366 1.44074918108714 0.149655555118781 0.43749899056526 0
Eif4e 128.043687235621 -0.37578587786386 0.132761545321271 -2.83053256840671 0.00464705797671738 0.0321486150468202 0
Eif4e1b 0.152949744295926 0 5.2676485448754 0 1 NA 0
Eif4e2 128.354368823769 -0.368741178059001 0.178564116265407 -2.06503515807692 0.0389196738158622 0.170201240217281 0
Eif4e3 1.28704303791038 0.539710858181408 1.64721688617052 0.327650148995339 0.743176199686396 NA 0
Eif4ebp1 513.976616961911 -0.262220491950956 0.0993415811518657 -2.6395844409814 0.00830077414234187 0.0511676053763157 0
Eif4ebp2 134.571720667952 0.00825464358722193 0.136711705526245 0.0603799327603096 0.951853040830119 0.987938482167191 0
Eif4ebp3 8.98452464892769 0.173502033531845 0.559337619926169 0.310191961618363 0.756414982967396 0.938993262558631 0
Eif4enif1 45.632302478362 0.22503415445678 0.208065811203154 1.08155277003706 0.279451300553855 0.622839637851394 0
Eif4g1 290.218529864818 0.216989673471091 0.106728899367345 2.03309201872535 0.0420432272021313 0.179892137789316 0
Eif4g2 339.101494489332 -0.0616633846969764 0.0893500924362476 -0.690132298866663 0.490110993242422 0.799862544547056 0
Eif4g3 27.6145584798448 0.496358343331535 0.267547383444418 1.85521658609175 0.0635653040985706 0.243389401446825 0
Eif4h 272.404497567035 -0.0197671410839635 0.0968610809509499 -0.204077229883213 0.83829314780629 0.960657282342938 0
Eif5 111.107704533613 -0.425166752621842 0.136184671292681 -3.12198684761 0.00179634963622966 0.0147161868671537 0
Eif5a 2803.52155159114 -0.345889583362983 0.116078109970887 -2.9798002694025 0.00288436384205566 0.0217352310015401 0
Eif5a2 6.95325185825011 0.416891622665603 0.600947903726963 0.69372339944964 0.487855688696072 0.798364877804417 0
Eif5b 50.8958250083627 0.157149182917128 0.218755923712621 0.718376811242717 0.472524980754816 0.791709440375306 0
Eif6 204.753497558257 0.0322275095632025 0.111180202705042 0.289867339500193 0.77191772870245 0.942817937562967 0
Elac1 2.11016228862391 0.0927324786920536 1.23309659351467 0.075202931530076 0.94005325193805 NA 0
Elac2 46.2857281777333 -0.086518398546327 0.211311285008954 -0.409435769332721 0.682219894325223 0.908052038908611 0
Elane 0 NA NA NA NA NA 0
Elavl1 45.2253183958925 0.19079028936517 0.208042246271333 0.917074742196049 0.359103475467056 0.70400032021256 0
Elavl2 8.71007893748281 -0.734727889805514 0.594993408599914 -1.23485046924202 0.216886160178696 0.541651056836305 0
Elavl3 1.87211078900797 -0.314880038100071 1.41115051333939 -0.223137103465263 0.823428801855291 NA 0
Elavl4 0.566496890222883 -1.28121115254784 3.99189632376 -0.320953012963287 0.748245998801142 NA 0
Eldr 0.196907582899523 0 5.26764854489069 0 1 NA 0
Elf1 6.35242203478494 0.765597506913136 0.639268028681153 1.19761582398014 0.231066612872837 0.561008258388776 0
Elf2 9.01862651689489 0.302409612114478 0.525690613864745 0.575261578081524 0.565114402449581 0.849399218637816 0
Elf3 42.0423854322131 1.64224739067741 0.248622301249403 6.60539051575266 3.96470823987199e-11 2.69777684560842e-09 1
Elf4 0.959577965652621 0.680754476482728 2.00043662243675 0.340302946290542 0.733628398607636 NA 0
Elf5 0 NA NA NA NA NA 0
Elfn1 0.92925023503321 1.26567878509111 2.41220065126889 0.524698799175485 0.599792592221732 NA 0
Elfn2 0 NA NA NA NA NA 0
Elk1 10.4937053141161 0.266478906090853 0.501274050582369 0.531603233363595 0.59500082487979 0.864653244341751 0
Elk3 1.76362899694301 0.680930147172816 1.48115045911154 0.459730571586406 0.64570962296651 NA 0
Elk4 4.11817048962453 0.532687461479952 0.84888428044458 0.627514814152255 0.530321828575664 0.827079440800913 0
Ell 17.790315627968 0.0671920027550428 0.357034610809898 0.188194647579473 0.850724068138684 0.962288592307165 0
Ell2 18.9385887223727 -0.225700750477069 0.33783596937628 -0.668077916314721 0.504083857636418 0.80753149143539 0
Ell3 11.5799742004494 0.0972905209680038 0.466131575418054 0.208719010036486 0.834667599106657 0.959588849912307 0
Elmo1 6.9877647952997 0.0195133842195981 0.671651709590891 0.0290528319081981 0.976822454585739 0.994190011047318 0
Elmo2 9.96607940347582 0.5285050192431 0.505917801589257 1.04464602269952 0.296186600519573 0.644528554480448 0
Elmo3 2.15935392017215 0.26567670191174 1.20778041730472 0.219971029588825 0.825893717149481 NA 0
Elmod1 0 NA NA NA NA NA 0
Elmod2 1.93070355053714 -0.104852149558971 1.29996726283779 -0.0806575308135699 0.935714312224023 NA 0
Elmod3 4.14227293792773 0.167912264817774 0.85389853435391 0.196641940537844 0.844107747541631 0.960992881605174 0
Elmsan1 10.7114502902675 0.568003723570916 0.493138947345145 1.15181274289693 0.249398030346672 0.584383353008741 0
Eln 0.480151263785604 1.16242210638177 4.84973140947671 0.239687934905078 0.810572188891788 NA 0
Elof1 88.4038537068606 -0.701974052665056 0.192292521602075 -3.65055305748032 0.000261676245442331 0.00288159904099417 0
Elovl1 13.2142628999156 1.29375618581034 0.42192968404169 3.06628387322117 0.0021673743487548 0.0171248867521199 1
Elovl2 1.9166118697976 -0.123711407513935 1.27533923762806 -0.097002745515789 0.92272421412758 NA 0
Elovl3 0 NA NA NA NA NA 0
Elovl4 6.48365533214868 0.142775548354549 0.624249369047066 0.228715566941622 0.819089994800114 0.955074704185017 0
Elovl5 41.3031460472873 0.205899262547079 0.22310639614759 0.922874763352245 0.35607247356901 0.701072946232397 0
Elovl6 26.8728335760953 0.9667266589829 0.280918484220462 3.44130668960973 0.000578911961142088 0.0056697306785108 0
Elovl7 0.922998139531224 0.0800030389691762 2.01008633874464 0.0398007973225372 0.968251940565085 NA 0
Elp2 79.6676020418709 0.172331376704438 0.156872803061263 1.09854208850426 0.271967849677097 0.612750890377012 0
Elp3 79.1761807781978 -0.0507055508602515 0.159319861939464 -0.318262583478248 0.750285763882354 0.936239988378172 0
Elp4 3.45861265978285 0.128195874733609 0.892972961238429 0.143560757490147 0.885847330564415 NA 0
Elp5 62.5968937070066 -0.229305307780448 0.179695224559669 -1.27607902960329 0.201927583749977 0.517038952157341 0
Elp6 11.4329532809537 -0.483608710787078 0.476069434156111 -1.01583650637923 0.30970724852152 0.657830862240653 0
Emb 89.4807095710682 1.08799619304125 0.139102831550949 7.82152441406453 5.21874471148084e-15 6.26112029990557e-13 1
Emc1 8.04083369896981 0.402661159682075 0.599404801887246 0.67176832486874 0.501731196674017 0.805703601844609 0
Emc10 59.8198979518752 0.21943056462916 0.179170213634463 1.22470448730298 0.220686582816117 0.547542928467307 0
Emc2 52.5574291245405 -0.144118167798498 0.21408384802165 -0.673185619234213 0.500829208941941 0.805277044974305 0
Emc3 22.9437365705173 -0.0557358822562559 0.300058863089456 -0.185749828158349 0.852640951009522 0.963075950688975 0
Emc4 69.7579085863269 -0.591301058743847 0.184193532683264 -3.21021617930875 0.00132635180082976 0.0114199015297127 0
Emc6 58.8797766682709 -0.482847746981255 0.200168151545138 -2.41221065016615 0.0158561175401915 0.0847456504873776 0
Emc7 30.8412312294352 -0.0803122914823284 0.247278240682532 -0.3247851135654 0.745343711948289 0.934678031294801 0
Emc8 60.8596553804395 -0.254495025592783 0.192321972566351 -1.32327587012962 0.185743653116356 0.493246455922077 0
Emc8-1190005i06rik 36.1049260269796 -0.69616188686277 0.268663123363699 -2.59120745023258 0.00956398192741085 0.0569591033403868 0
Emc9 2.68353434768181 -0.309811492288041 1.12989112223974 -0.274195881523444 0.78393409295073 NA 0
Emcn 0 NA NA NA NA NA 0
Emd 71.1591035233388 0.381239915654163 0.194292108879145 1.96219968918709 0.0497392401183262 0.203738720304986 0
Eme1 26.2125828294694 -0.0866536304132814 0.289181703294022 -0.299651151598541 0.764443262600622 0.940519993036361 0
Eme2 1.70770520576568 -0.0935262587147459 1.36354207731278 -0.0685906656427239 0.945315449106662 NA 0
Emg1 266.736451417795 -0.769783187639943 0.12694505465797 -6.06390843435362 1.32852808715154e-09 6.08719552695866e-08 0
Emid1 2.4663504569253 0.213196168600219 1.09316286283393 0.195026903902981 0.845371885738763 NA 0
Emilin1 1.10206372784118 0.410900162228837 1.75359734377925 0.234318421892274 0.814737785372452 NA 0
Emilin2 0.143943098160321 2.12414479781692 5.20140972996046 0.408378671955357 0.682995689207928 NA 0
Emilin3 1.28949465877463 -0.89899389991811 1.60724681506717 -0.559337801444355 0.575931201481194 NA 0
Eml1 1.78088777067146 0.382684992515117 1.28496318041293 0.297817866183637 0.765842177735146 NA 0
Eml2 12.9713122417628 0.561731019163064 0.434779600411888 1.29199028342385 0.19636050955172 0.509654177652315 0
Eml3 6.71555106286753 0.637139126754937 0.620656614070241 1.02655657300839 0.304629311722472 0.654005856804697 0
Eml4 38.8594017359681 0.513669442218648 0.226851106087032 2.26434620963046 0.0235528295521908 0.114965042749934 0
