baseMean log2FoldChange lfcSE stat pvalue padj NeuroD1_motif
Chaf1a 53.0244156816059 0.0439727740851099 0.191088039173771 0.236585981190752 0.812977996875701 NA 0
Chaf1b 72.3389211695637 -0.231050756268245 0.163067695926117 -1.41682799988105 0.156533221241213 NA 0
Champ1 47.1320008755398 -0.0640133782351202 0.197632562658597 -0.322165458617163 0.74732735061954 NA 0
Chat 0 NA NA NA NA NA 0
Chchd1 181.574928379574 -0.188834109267997 0.222488715494123 -0.846496048532698 0.39727607728879 0.597928700503614 0
Chchd10 384.665446157949 -0.869513296582418 0.149046751758379 -5.82725525170998 5.63463971825914e-09 5.8622850397179e-07 0
Chchd2 514.394394817844 -0.137996263678527 0.146955854789309 -0.939059959613948 0.347699960457454 0.561473519281288 0
Chchd3 91.6928539223825 -0.168205987764299 0.148702950786346 -1.13214175110558 0.257574844333357 0.4655798647877 0
Chchd4 126.965123877532 -0.373999423546866 0.136036641681608 -2.74667682694875 0.00602024233255147 0.051263306723707 0
Chchd5 25.0727177118172 -0.317206545508107 0.252647412171788 -1.25473946635079 0.209573353738889 NA 0
Chchd6 28.1745350284134 -0.0590312751698611 0.236532405945324 -0.256350876846958 0.797679915299454 NA 0
Chchd7 40.518761203787 -0.0677943024380199 0.222953643514157 -0.309294314057942 0.757097655800869 NA 0
Chd1 34.4547981817614 0.035013267114373 0.229591694739149 0.159973519479977 0.872901933939392 NA 0
Chd1l 28.9414321389536 -0.122958501909829 0.231630776188185 -0.532979427905588 0.594047821022443 NA 0
Chd2 8.49721531918345 0.089183449765682 0.328553720914025 0.289061528150513 0.772534293517503 NA 0
Chd3 5.04132080657355 0.126034695396406 0.326191053437314 0.385496517923986 0.69986958581132 NA 0
Chd3os 2.814378061213 0.155102082202959 0.294013583038611 0.486128717285172 0.626875907292241 NA 0
Chd4 200.232224141018 -0.0790609474841697 0.122460970151117 -0.643821827494741 0.519690977856557 0.706246713497372 0
Chd5 1.37991997990586 -0.0678602406784106 0.229216522614285 -0.308845474469845 0.757439075359799 NA 0
Chd6 6.65996199483821 0.0370722570586945 0.329711869334098 0.128202108756504 0.89798903129614 NA 0
Chd7 9.01756655135708 0.0152425646241449 0.327673678462949 0.0556868971073357 0.955591237898692 NA 0
Chd8 35.7510111564239 -0.0985564542997863 0.228785312724136 -0.427007740408289 0.669373689876669 NA 0
Chd9 15.4063386746876 -0.237079922917363 0.306594630501149 -0.787004727890181 0.431279098502119 NA 0
Chdh 0.143943098160321 0 0.0814698739956327 0 1 NA 0
Chek1 31.0219334829316 -0.310791531520259 0.227262849004102 -1.36424502010144 0.172490463317103 NA 0
Chek2 31.5285005220797 -0.258638129815709 0.222219039086446 -1.16116429349011 0.245575092491609 NA 0
Cherp 132.864956515613 -0.11452917277706 0.135864535759065 -0.841097786242865 0.400293155195317 0.600102943606455 0
Chfr 26.1995438560686 0.0884703451961837 0.242888155449815 0.360491799040683 0.718479388379966 NA 0
Chga 8.86338419069492 -0.17903623721521 0.327038896697723 -0.551355982065408 0.581389669153242 NA 0
Chgb 0 NA NA NA NA NA 0
Chia1 0 NA NA NA NA NA 0
Chic1 1.00770541100591 -0.0148783447141694 0.204520787832395 -0.0712101138292634 0.943230532181564 NA 0
Chic2 10.0438016538575 0.0490877979736328 0.321506887595796 0.151377832737248 0.879677674856384 NA 0
Chid1 3.20116298547589 0.109785464244006 0.304140928955702 0.34731221792964 0.728356772849333 NA 0
Chil1 1.74106320449523 0.121106087200722 0.250758560163991 0.396915285690309 0.691429931797015 NA 0
Chil3 0 NA NA NA NA NA 0
Chil4 0 NA NA NA NA NA 0
Chil6 0 NA NA NA NA NA 0
Chit1 0.621190732308365 0.0234266530973627 0.121996639446401 0.217921770497181 0.82749006436162 NA 0
Chka 23.5112582881299 -0.114701033270611 0.25775960122645 -0.444346543041929 0.656792055902991 NA 0
Chkb 10.6038647381378 0.00239617669009114 0.317614287100188 -0.000205680368949784 0.999835890810312 NA 0
ChkbCpt1b 0.815747736848799 0.103731813866674 0.148824826643266 0.826319555608702 0.408622843135939 NA 0
Chl1 0 NA NA NA NA NA 0
Chm 6.07146601531819 0.0741727519799209 0.329328003794877 0.233944260685105 0.815028251404187 NA 0
Chml 2.55205822285063 0.127904109531425 0.28426823690069 0.473513715778146 0.635846717936656 NA 0
Chmp1a 81.7353166651536 0.178067442065588 0.16064684418122 1.10804658829671 0.26784169618414 NA 0
Chmp1b 8.77729107961857 0.180018292346872 0.326920895512716 0.56174299488209 0.574291136202904 NA 0
Chmp2a 108.758127803782 -0.19441559708348 0.223645423890276 -0.868450880262829 0.385147551286857 0.586128593129753 0
Chmp2b 23.4555812784576 0.182190850238612 0.255221047902634 0.70847850839929 0.478648153854033 NA 0
Chmp3 53.0261272862547 -0.12613333787375 0.186392353219344 -0.676594735197496 0.49866312041827 NA 0
Chmp4b 102.603558363407 -0.144030366316471 0.145764806372671 -0.988207354894414 0.323051106858125 0.53805594004204 0
Chmp4c 26.1734189996225 -0.188426200376239 0.247708111794523 -0.760852331254005 0.446745273328696 NA 0
Chmp5 56.1381498594458 -0.0700387942536649 0.175624591638805 -0.401871657816981 0.687778482116585 NA 0
Chmp6 28.9014411991803 0.0719065964046038 0.238292429218629 0.304275454851259 0.760918043357716 NA 0
Chmp7 24.958900767876 0.0492682691022509 0.253704451286317 0.198779781154246 0.842435012671127 NA 0
Chn1 7.18844548752568 -0.0250079799782555 0.329962117797367 -0.0733858976501097 0.941499039380298 NA 0
Chn1os3 0 NA NA NA NA NA 0
Chn2 1.17235989356102 0.0389937197613689 0.204791688905843 0.232022704454097 0.816520379338549 NA 0
Chodl 0 NA NA NA NA NA 0
Chordc1 53.7728556046986 -0.227681378608947 0.184592951558319 -1.23341921973019 0.217419397942716 NA 0
Chp1 35.2235390057585 0.282855428684225 0.225213017702438 1.26494579043131 0.205890761164972 NA 0
Chp2 0 NA NA NA NA NA 0
Chpf 17.627999099878 -0.0263944198838723 0.296260413007129 -0.0772620120173243 0.938415110557556 NA 0
Chpf2 2.60661340511516 0.0858067511906952 0.281358108694959 0.375767278358516 0.7070899160645 NA 0
Chpt1 5.49728026264409 0.255893181496372 0.328361415346927 0.734298900338135 0.462766587971426 NA 0
Chrac1 60.0587459337164 -0.00419028901952114 0.175359286420794 -0.0288483219283418 0.976985561573677 NA 0
Chrd 1.03761342496873 0.0450044986287192 0.2014898318174 0.249119629394403 0.803268245962013 NA 0
Chrdl1 0.04516668528702 0 0.0814698739956327 0 1 NA 0
Chrdl2 0 NA NA NA NA NA 0
Chrm1 0 NA NA NA NA NA 0
Chrm2 0 NA NA NA NA NA 0
Chrm3 0 NA NA NA NA NA 0
Chrm4 1.00770541100591 -0.0148783447141694 0.204520787832395 -0.0712101138292634 0.943230532181564 NA 0
Chrm5 0 NA NA NA NA NA 0
Chrna1 0 NA NA NA NA NA 0
Chrna10 0 NA NA NA NA NA 0
Chrna2 0 NA NA NA NA NA 0
Chrna3 0 NA NA NA NA NA 0
Chrna4 0.189109783447341 0 0.0814698739956327 0 1 NA 0
Chrna5 0.0491916315482403 0 0.0814698739956327 0 1 NA 0
Chrna6 0 NA NA NA NA NA 0
Chrna7 2.59168315880105 0.0288579529240307 0.284877213858039 0.10932847407886 0.91294196290539 NA 0
Chrna9 3.75067264232976 -0.352571692148228 0.313540276293396 -1.01383508299295 0.310661451778897 NA 0
Chrnb1 2.60534852597361 0.239444739351569 0.280210169036455 0.979435847883364 0.327364671828251 NA 0
Chrnb2 0.094257349398839 0 0.0814698739956327 0 1 NA 0
Chrnb3 0 NA NA NA NA NA 0
Chrnb4 0.249683660404703 0 0.0814698739956327 0 1 NA 0
Chrnd 0 NA NA NA NA NA 0
Chrne 0 NA NA NA NA NA 0
Chrng 0 NA NA NA NA NA 0
Chst1 3.10850040181461 0.031540953756079 0.290529176825742 0.168848206600161 0.8659160392683 NA 0
Chst10 5.49855909260526 -0.13285637966035 0.328636349549456 -0.38703001680206 0.698733986111712 NA 0
Chst11 1.12467786135998 0.0447428098250325 0.207879783737317 0.254249919765731 0.799302486939298 NA 0
Chst12 21.5286451284918 0.109621382892682 0.281591612552076 0.418869604247873 0.675311432325559 NA 0
Chst13 0 NA NA NA NA NA 0
Chst14 1.39626059913176 0.098370978768813 0.216579826986018 0.675326457186299 0.499468378327186 NA 0
Chst15 6.69190826705432 0.577816472870895 0.327091398599297 1.9599280004975 0.0500042063280857 NA 0
Chst2 0.143943098160321 0 0.0814698739956327 0 1 NA 0
Chst3 0 NA NA NA NA NA 0
Chst4 0 NA NA NA NA NA 0
Chst5 0.875676088123181 0.0434630920763206 0.184398788687496 0.232752183051255 0.815953845567129 NA 0
Chst7 0.730075733267398 0.0284941672787683 0.131732431923786 0.25431563189046 0.799251724218762 NA 0
Chst8 0.870072987815536 0.100078214995409 0.184076190850918 0.603541121187186 0.546148768336828 NA 0
Chst9 0 NA NA NA NA NA 0
Chsy1 14.1590073171043 0.136849009322339 0.303064455858522 0.45693201473522 0.647719911933586 NA 0
Chsy3 0 NA NA NA NA NA 0
Chtf18 30.973000910125 -0.130807786817899 0.230788994059791 -0.566700332872906 0.570917794664119 NA 0
Chtf8 107.932414099832 -0.0267166122707157 0.138381276079537 -0.192059271026497 0.84769577794381 0.919808907211372 0
Chtop 96.938992294882 -0.107648236965247 0.142454276985804 -0.756321667285154 0.44945636034301 0.646131671112971 0
Chuk 21.9377775277743 0.141904269113572 0.266638468301987 0.534349395954899 0.593099822981227 NA 0
Churc1 56.2917287334872 0.254066863280222 0.182498917612229 1.37715370487865 0.168464731544543 NA 0
Ciao1 21.105563020686 -0.366919248260587 0.26662684133671 -1.36982988919643 0.170740009516744 NA 0
Ciapin1 67.2980492035898 -0.264859244804827 0.168155965384014 -1.57487833252107 0.115284530902515 NA 0
Ciart 10.9709538055045 -0.0597582072372793 0.314096939537614 -0.196997681633227 0.843829352023579 NA 0
Cib1 47.6996747681716 0.120032967053492 0.185124408247695 0.633169176179836 0.526623172182794 NA 0
Cib2 4.78771369834245 0.68519604271612 0.32373885976939 1.88021228844168 0.0600791515123824 NA 0
Cib3 0 NA NA NA NA NA 0
Cib4 0 NA NA NA NA NA 0
Cic 28.0505097288607 0.134807533839485 0.241058294613152 0.556711274572933 0.577724712477471 NA 0
Cidea 0.419658672662717 0 0.0814698739956327 0 1 NA 0
Cideb 0 NA NA NA NA NA 0
Cidec 0 NA NA NA NA NA 0
Ciita 0 NA NA NA NA NA 0
Cilp 0 NA NA NA NA NA 0
Cilp2 1.25517729360129 -0.0663703887756686 0.221378971538368 -0.298754275188247 0.765127541482376 NA 0
Cinp 34.7597698407443 -0.149766025234851 0.216192807816865 -0.694420636675435 0.487418455641223 NA 0
Cipc 10.4629976562205 -0.0708130508157499 0.3214595538811 -0.218725591548476 0.826863812466673 NA 0
Cir1 15.6386874225951 -0.212498626936115 0.294066605971323 -0.721030427342234 0.470890794246999 NA 0
Cirbp 36.6694046015842 0.135553222352961 0.21521843167156 0.627149390423199 0.530561314212234 NA 0
Cirh1a 220.235625908761 -0.45644779167415 0.107386227420747 -4.24930491044041 2.14434870779379e-05 0.000765334034391661 0
Cisd1 82.4771264636982 -0.153431736468887 0.158990994687013 -0.9654956989653 0.334296589223837 NA 0
Cisd2 19.2358821406463 -0.0599932838880989 0.272684159891901 -0.223409650567957 0.82321669406355 NA 0
Cisd3 46.0080967825738 -0.475559658491243 0.188693176988724 -2.50375302542954 0.0122883779414474 NA 0
Cish 2.55099667054113 -0.030835601864513 0.283772076883018 -0.110430818255957 0.912067713155044 NA 0
Cit 13.8210179979389 0.0942546951471283 0.307529285829028 0.313737929200224 0.753720090840892 NA 0
Cited1 10.5453440721618 0.465620833128817 0.323572968890315 1.47042770869295 0.141445951430855 NA 0
Cited2 58.9882976074345 -0.32607935339839 0.193275083947398 -1.69163027567503 0.0907164901504881 NA 0
Cited4 1.92993513038531 0.146644311760691 0.240357070238776 0.964187671534301 0.334951844180781 NA 0
Ciz1 9.06040980230611 0.0295904371191615 0.325998141718218 0.0918146446113859 0.92684530849325 NA 0
Ckap2 68.5871267133494 -0.0547090545626161 0.162976178554927 -0.336946994315546 0.736156858236446 NA 0
Ckap2l 27.3042273612724 -0.012350953036676 0.248977556376811 -0.0440558918313462 0.964859851841695 NA 0
Ckap4 31.2114478471362 -0.081918373127382 0.244168264421612 -0.330366532163866 0.741123026674722 NA 0
Ckap5 48.7792173882663 0.0520590526558646 0.196005420386037 0.269811909129205 0.787304960347321 NA 0
Ckb 294.070273098785 0.182566650659526 0.106297817443618 1.72103773917182 0.0852439759071328 0.246722275752194 0
Cklf 11.8589495032459 0.399167805622939 0.319253647789126 1.23519099336536 0.216759430473052 NA 0
Ckm 0 NA NA NA NA NA 0
Ckmt1 9.29314328159878 -0.108219465198077 0.325462125608444 -0.333288368082657 0.738916618880726 NA 0
Ckmt2 0 NA NA NA NA NA 0
Cks1b 405.362940540392 -0.109450502022941 0.113989043044972 -0.960363456191336 0.336872323459043 0.55239616355052 0
Cks1brt 0 NA NA NA NA NA 0
Cks2 318.828126367147 0.0283446908769378 0.134843964602184 0.208220354052296 0.83505691663576 0.910524955391233 0
Clasp1 23.4460152781139 0.138995697761696 0.265631055190703 0.539945829144033 0.58923439115037 NA 0
Clasp2 13.1192097144011 -0.0145694489159415 0.310350339010507 -0.0442003962027934 0.964744666239528 NA 0
Clasrp 19.4227154630806 -0.0966459969878493 0.276584763758642 -0.348980134581203 0.727104223443379 NA 0
Clca1 0 NA NA NA NA NA 0
Clca2 0 NA NA NA NA NA 0
Clca3a1 0 NA NA NA NA NA 0
Clca3a2 0 NA NA NA NA NA 0
Clca3b 2.19996532641767 -0.130970885884743 0.264064332844501 -0.597422476926614 0.550225350777657 NA 0
Clca4a 0.0947514666120806 0 0.0814698739956327 0 1 NA 0
Clca4b 0 NA NA NA NA NA 0
Clca4c-ps 0 NA NA NA NA NA 0
Clcc1 5.49905700152762 0.0255722678122637 0.328587255018165 0.0697654781454553 0.944380324650141 NA 0
Clcf1 0.0947514666120806 0 0.0814698739956327 0 1 NA 0
Clcf1-pold4 0 NA NA NA NA NA 0
Clcn1 0 NA NA NA NA NA 0
Clcn2 4.22461142816397 -0.129790829489391 0.319463685031769 -0.394090100564156 0.693514519456597 NA 0
Clcn3 20.5909111835447 0.110586258044577 0.277713593302542 0.406876506786915 0.68409869165201 NA 0
Clcn4-2 4.20893755420453 0.154052504859705 0.317180137215342 0.514660598414632 0.606790211437267 NA 0
Clcn5 8.27143295826197 0.543146616964745 0.329691033655868 1.71217888330528 0.0868637077194436 NA 0
Clcn6 5.67894743318191 0.0738712570519157 0.328592191644092 0.21944110196338 0.82630645543465 NA 0
Clcn7 3.78542033349945 0.0585309525001608 0.314184954003315 0.181336621768586 0.856103362480509 NA 0
Clcnka 0.684117820870051 -0.00896444655809802 0.139035914439259 -0.0482278005829401 0.961534694299853 NA 0
Clcnkb 0 NA NA NA NA NA 0
Cldn1 0.404428084242663 0 0.0814698739956327 0 1 NA 0
Cldn10 0 NA NA NA NA NA 0
Cldn11 0 NA NA NA NA NA 0
Cldn12 13.5532452907005 0.0500495634007047 0.305014740245339 0.164521170169307 0.869320882428269 NA 0
Cldn13 0 NA NA NA NA NA 0
Cldn14 0 NA NA NA NA NA 0
Cldn15 0.04516668528702 0 0.0814698739956327 0 1 NA 0
Cldn16 0 NA NA NA NA NA 0
Cldn17 0 NA NA NA NA NA 0
Cldn18 0 NA NA NA NA NA 0
Cldn19 0 NA NA NA NA NA 0
Cldn2 0.0509043972398326 0 0.0814698739956327 0 1 NA 0
Cldn20 0.118810925772513 0.0277168844148227 0.0814698739956327 0.335748553840053 0.737060488312303 NA 0
Cldn22 0.0495847813250606 0 0.0814698739956327 0 1 NA 0
Cldn23 0.203478864223689 0.0128425884999855 0.0814698739956327 0.157636042258687 0.874743601019917 NA 0
Cldn24 0.04516668528702 0 0.0814698739956327 0 1 NA 0
Cldn3 5.13841219082972 0.523556061303379 0.321728207506695 1.59779237688039 0.110089191751721 NA 0
Cldn34-ps 0 NA NA NA NA NA 0
Cldn34a 0 NA NA NA NA NA 0
Cldn34b1 0 NA NA NA NA NA 0
Cldn34b2 0 NA NA NA NA NA 0
Cldn34b3 0 NA NA NA NA NA 0
Cldn34b4 0 NA NA NA NA NA 0
Cldn34c1 0 NA NA NA NA NA 0
Cldn34c4 0 NA NA NA NA NA 0
Cldn34d 0 NA NA NA NA NA 0
Cldn4 87.2083952135989 0.740468854150552 0.164616429795963 4.47495368794186 7.64278768925279e-06 0.000335853838627564 0
Cldn5 0.373440384705957 -0.0169060033296889 0.0814698739956327 -0.207512329411423 0.835609764755492 NA 0
Cldn6 140.698621961759 0.686627637210925 0.152127496029448 4.51494847874014 6.33321608917277e-06 0.000303177183107497 0
Cldn7 44.3921100826681 0.615655413740399 0.210494084837345 2.91259543717404 0.00358438650578521 NA 0
Cldn8 0 NA NA NA NA NA 0
Cldn9 0.717039162853254 0.0347191359242308 0.150620522127659 0.192945332861029 0.847001781534516 NA 0
Cldnd1 16.471906445011 0.0466282378229822 0.288787454032976 0.156233555730031 0.875848927838851 NA 0
Cldnd2 0 NA NA NA NA NA 0
Clec10a 0 NA NA NA NA NA 0
Clec11a 0 NA NA NA NA NA 0
Clec12a 0 NA NA NA NA NA 0
Clec12b 0 NA NA NA NA NA 0
Clec14a 0 NA NA NA NA NA 0
Clec16a 6.33891658602469 0.14964027577799 0.329798841624978 0.464051477254261 0.642610864917721 NA 0
Clec18a 0 NA NA NA NA NA 0
Clec1a 0 NA NA NA NA NA 0
Clec1b 0 NA NA NA NA NA 0
Clec2d 0 NA NA NA NA NA 0
Clec2e 0 NA NA NA NA NA 0
Clec2f 0 NA NA NA NA NA 0
Clec2g 0 NA NA NA NA NA 0
Clec2h 0 NA NA NA NA NA 0
Clec2i 0 NA NA NA NA NA 0
Clec2l 0.113196526675654 0.0128425884999855 0.0814698739956327 0.157636042258687 0.874743601019917 NA 0
Clec3a 0 NA NA NA NA NA 0
Clec3b 0 NA NA NA NA NA 0
Clec4a1 0 NA NA NA NA NA 0
Clec4a2 0 NA NA NA NA NA 0
Clec4a3 0 NA NA NA NA NA 0
Clec4a4 0 NA NA NA NA NA 0
Clec4b1 0 NA NA NA NA NA 0
Clec4b2 0 NA NA NA NA NA 0
Clec4d 0 NA NA NA NA NA 0
Clec4e 0 NA NA NA NA NA 0
Clec4f 0 NA NA NA NA NA 0
Clec4g 0 NA NA NA NA NA 0
Clec4n 0 NA NA NA NA NA 0
Clec5a 0 NA NA NA NA NA 0
Clec7a 0 NA NA NA NA NA 0
Clec9a 0 NA NA NA NA NA 0
Clgn 8.51272710779839 -0.104353009296624 0.326434392602946 -0.317548985967265 0.75082707580396 NA 0
Clhc1 0.129873956761711 -0.0169060033296889 0.0814698739956327 -0.207512329411424 0.835609764755492 NA 0
Clic1 143.182984283258 0.223491381920073 0.131850838511916 1.69802225525006 0.0895035614933928 0.25223573107625 0
Clic3 0.0592751597091447 0.0128425884999855 0.0814698739956327 0.157636042258687 0.874743601019917 NA 0
Clic4 69.0570725708098 0.328671065563227 0.180209159850443 1.84315571293826 0.0653062789111409 NA 0
Clic5 0.143943098160321 0 0.0814698739956327 0 1 NA 0
Clic6 0.894356066982099 0.0789818839375515 0.165649647770523 0.535580246302542 0.59224868396511 NA 0
Clint1 46.311506691535 0.0157795880432541 0.199938346543447 0.0833564510532421 0.933568114975687 NA 0
Clip1 7.62850512057447 0.269876343694753 0.329879193300102 0.863174234043682 0.388041677892747 NA 0
Clip2 2.50506152661358 0.028368816551645 0.281516242118275 0.121340594919229 0.903421267453224 NA 0
Clip3 14.5504384971815 0.120141335886914 0.301366385866893 0.401255181557869 0.688232257287338 NA 0
Clip4 2.13877778296404 0.0674880148909541 0.268896280401773 0.203271991028491 0.838922446424854 NA 0
Clk1 39.7548309859903 0.0304850918971254 0.216814269867795 0.141515494078445 0.887462720715031 NA 0
Clk2 10.8660961830476 0.0119973889181141 0.316972142445627 0.0332428615530301 0.97348091841898 NA 0
Clk2-scamp3 6.54789575906962 0.0131191931260376 0.329382077122143 0.033704294247127 0.973112954605654 NA 0
Clk3 15.5827064635317 0.027841963872878 0.293205970770136 0.0843809112065094 0.932753583803245 NA 0
Clk4 10.7529053849965 0.107424196442983 0.319663203211226 0.338085301246064 0.735298906957608 NA 0
Clmn 1.00770541100591 -0.0148783447141694 0.204520787832395 -0.0712101138292634 0.943230532181564 NA 0
Clmp 4.83659085720318 -0.0500016031757662 0.325460924939644 -0.153360435507338 0.878114043634512 NA 0
Cln3 7.99209419009467 0.0770155614864704 0.328622905812883 0.229852684787153 0.818206243997386 NA 0
Cln5 15.8626011967089 0.0262880294290533 0.287576135658638 0.0779976839119948 0.937829895351992 NA 0
Cln6 19.4328113437708 0.3074889682049 0.284255639670926 1.1041827595192 0.269513866801927 NA 0
Cln8 6.58045671932602 0.0197230924528412 0.330084821070953 0.0603460071267825 0.951880060299197 NA 0
Clnk 0.612885018820135 0.0245487907907059 0.121340493594931 0.137630067017674 0.890532791607623 NA 0
Clns1a 106.816623905057 -0.275408965454862 0.138312140169904 -1.99060645187824 0.046524170392407 0.167754370005902 0
Clock 1.21360827954677 -0.0158340312955695 0.218057940497818 -0.0743794671688256 0.940708446366568 NA 0
Clp1 32.4976332793545 -1.66371882334668e-05 0.219824936987138 -0.00783171163083836 0.993751262083619 NA 0
Clpb 21.1657063879625 -0.0745741645235347 0.267393217512679 -0.27799162875424 0.781018784870238 NA 0
Clpp 94.8138459505943 -0.429367373659581 0.150395977755314 -2.8512360798997 0.00435496222894504 0.0416952512758351 0
Clps 1.05916099765963 -0.0512045651358716 0.177551252962628 -0.315007976814463 0.752755597353244 NA 0
